acc_x, acc_y, angular_z, stamp, 
-0.00895911455154419, 0.23437243700027466, 0.7576735667067607, 1759497053443103108, 
-0.31239575147628784, 0.12190163135528564, 0.6729855165452999, 1759497053476617944, 
0.16667979955673218, 0.5236688852310181, 0.8066736672485315, 1759497053504168478, 
-0.26132357120513916, 0.40328049659729004, 0.7380019108730371, 1759497053534029091, 
-0.19312483072280884, -0.2682625651359558, 0.727642222810942, 1759497053564037210, 
-0.31306302547454834, 0.022905826568603516, 0.7114210882960376, 1759497053594040015, 
0.39001238346099854, 0.38190382719039917, 0.7294724408463578, 1759497053624077259, 
0.23971116542816162, 0.5364595055580139, 0.7305829923079062, 1759497053654090683, 
0.1574954390525818, 0.3028982877731323, 0.7140752816156697, 1759497053684520678, 
-0.3222346305847168, -0.286578893661499, 0.6885751246340593, 1759497053716513224, 
-0.1243448257446289, 0.10726600885391235, 0.799897302472867, 1759497053744154757, 
0.1450546383857727, 0.4387294054031372, 0.7659869553265881, 1759497053774083624, 
-0.2094210386276245, 0.22503167390823364, 0.7685597176301525, 1759497053803133243, 
0.2175244688987732, 0.33405452966690063, 0.6928360729993855, 1759497053834148208, 
-0.3407112956047058, -0.13792991638183594, 0.7087520519293498, 1759497053864146290, 
0.12767821550369263, 0.6874814629554749, 0.7444128993325002, 1759497053894180257, 
0.37176042795181274, 0.3141457438468933, 0.7401187898287057, 1759497053924431446, 
-0.21145492792129517, 0.24462711811065674, 0.6991554504950324, 1759497053956287425, 
0.03476208448410034, 0.23089343309402466, 0.776861471662878, 1759497053986296901, 
-0.31598055362701416, -0.011603891849517822, 0.8329734357156743, 1759497054014257154, 
-0.3311426639556885, -0.03817981481552124, 0.7602297600305611, 1759497054044272508, 
0.3569551706314087, 0.2515765428543091, 0.7411188162647854, 1759497054074363220, 
-0.3130031228065491, 0.7064424753189087, 0.7269977149728771, 1759497054104328153, 
0.24784117937088013, 0.1310058832168579, 0.7294580698646096, 1759497054134499060, 
0.4687473177909851, 0.14287316799163818, 0.739763849504505, 1759497054164366413, 
0.005138993263244629, 0.11677980422973633, 0.6849266523900299, 1759497054196936168, 
-0.15296155214309692, 0.9551334977149963, 0.7622762887885314, 1759497054225945512, 
-0.2070203423500061, 0.47157514095306396, 0.777611140954674, 1759497054254549257, 
0.34788501262664795, -0.3169407248497009, 0.8114967124359067, 1759497054283376804, 
-0.03582972288131714, 0.5348687767982483, 0.7247083383536872, 1759497054314722137, 
-0.01397848129272461, -0.20745813846588135, 0.7482753198864426, 1759497054344594071, 
-0.2691507935523987, 0.385731041431427, 0.7390330194076242, 1759497054374446833, 
0.08239519596099854, 0.35529249906539917, 0.7286272823244218, 1759497054404560265, 
-1.0085537433624268, -0.025386691093444824, 0.6955134757148431, 1759497054436307554, 
0.4630899429321289, 0.5623823404312134, 0.7058424275272565, 1759497054467084292, 
-0.09315687417984009, -0.15395277738571167, 0.7865166700051258, 1759497054494653146, 
-0.5569549202919006, 0.019712388515472412, 0.7278944657638836, 1759497054524588246, 
0.22902518510818481, -0.3533417582511902, 0.7476229957423853, 1759497054554677142, 
-0.11220020055770874, 0.6343607902526855, 0.7590567435207198, 1759497054584589831, 
-0.11438024044036865, 0.7989897131919861, 0.743928326709876, 1759497054614665635, 
-0.28137797117233276, 0.08276164531707764, 0.717943541726316, 1759497054644742541, 
0.09637153148651123, 0.07384377717971802, 0.6885489907535033, 1759497054676491437, 
0.06325918436050415, 0.09250903129577637, 0.7429441140625893, 1759497054707261646, 
0.08886057138442993, 0.7007429599761963, 0.8304773875950908, 1759497054734742228, 
